,date,author,twitter_name,text,number_of_likes,number_of_retweets
385,2022-10-08 20:08:01+00:00,Esteban,esteban22x,"@capalacio1686 @JackDeLaConcha El contexto es que hace unos días un estudiante de la Javeriana subió un video a tiktok preguntandole a los estudiantes cuanto cuesta su atuendo y la mayoria respondía cifras exorbitantes con orgullo. 
Ahora, el Externado responde a ese video con uno propio.",11,0
386,2022-10-08 20:07:41+00:00,Pedro,Pedropachon1999,La tiraera entre la Javeriana y el Externado va a ser lamentable.,5,0
387,2022-10-08 20:05:38+00:00,MainXimenezx,MainXimenezx,@UExternado Igual de patético que el video de los retrasados de la Javeriana 😆 https://t.co/qAylfkayrT,1031,36
388,2022-10-08 20:01:30+00:00,¿Ejooo pa' que?,GinnaMurciaV,"@UExternado 🙄 La persona encargada de esa ""novedad"" de campaña la deben estar llamando de la Javeriana para ""mejorar"" su nombre. 

Quedaron peor que la nefasta ""idea""  original.  🤐",2,0
389,2022-10-08 19:59:01+00:00,Mercenario del conocimiento,Gralx20,"Puedes hacer toda la parafernalia que quieras, nunca vas a ser como la Javeriana @UExternado",0,0
390,2022-10-08 19:57:23+00:00,S E B A S T I A N ⚡,SebasEA,"Está un poquito montado, no más un poco. Es peor que el vídeo del adolescente de la Javeriana. 🙃 https://t.co/mhHKuZvjW8",3,0
391,2022-10-08 19:57:19+00:00,RAÚL ARRIETA GONZÁLEZ,raenarrieta,"@UExternado Este vídeo es peor que el de la Javeriana, terrible.",0,0
392,2022-10-08 19:56:39+00:00,Mel,Imeli06,"Prohíbanle el tiktok a los de la javeriana, me importaaaaa un culooo cuánto les costó su outfis.",5,0
393,2022-10-08 19:52:39+00:00,Jorge,jorgxro,Ese vídeo del externado da más cringe que el de la Javeriana,0,0
394,2022-10-08 19:51:00+00:00,LilianaGalvisA,Liliana_GalvisA,@pablolondonosa Me quedo con los de la Javeriana,1,0
395,2022-10-08 19:47:05+00:00,Denisse,jugodenyspero,"oomf is like: la uis es una mierda 😪 en cambio 🤷🏽‍♀️ en la javeriana 🤩 tengo educación integral 🤑 me dan acompañamiento psicológico, clases de yoga, severo gym, laboratorios, espacios artísticos y culturales 🙏🏼

pues mi pana si pagas 15 palos por semestre es lo mínimo exigible",5,0
396,2022-10-08 19:43:08+00:00,Camilo Miranda,camilo199903,Gomelos de la Javeriana vs Gomelos del Externado https://t.co/GUSHS4Xby4 https://t.co/9bCf9HK4s3,211,21
397,2022-10-08 19:42:26+00:00,Maria H,Emiliatrinando,"@09ValentinaC El vídeo de la Javeriana lo hizo cualquiera, este es un vídeo institucional. ¡Qué vergüenza! ¿Quién fue el ‘genio’ y qué quería lograr? Si era hacer el ridículo, lo cumplió al 100%.",3,0
398,2022-10-08 19:41:08+00:00,Álvaro Andrés,MrCulebra,"@merachimbita Estoy con Nohra, es imposible que la Javeriana vea a los estudiantes como clientes, ellos son jesuitas y los religiosos son incapaces de volver cualquier cosa un negocio rentable 😤",18,0
399,2022-10-08 19:35:02+00:00,🍇,uvitaaa__,Jsudjajajajaja orgullosamente Javeriana xd https://t.co/LlKb5W6Fvc,2,0
400,2022-10-08 19:31:06+00:00,María,_acerita,A estos les quiero pegar un calbazo más fuerte que a los de la Javeriana https://t.co/uEXyslyeXp,4,0
401,2022-10-08 19:30:55+00:00,Juan Zapata U. #Mufa,Bogoweed26,Esto es peor que los que entrevistaron en la Javeriana... https://t.co/3IF9aRudBp,0,0
402,2022-10-08 19:30:43+00:00,Sebastián.,Jsebsav3,@BenjaminBOGo @UExternado El de la Javeriana no lo hizo una cuenta institucional 🤡🤡🤡🤡,12,0
403,2022-10-08 19:28:34+00:00,Procrastinate🎃,Maria_Vici0s,Me quedo con los gomelos que visten feo de la Javeriana. https://t.co/UhCT9s70Qf,3,0
404,2022-10-08 19:28:07+00:00,🏳️‍🌈 Eduardo Narváez⚒️,Eduardo_Narv,"Uy, el externado echándole candela a la javeriana.

:v",1,0
405,2022-10-08 19:26:22+00:00,🌋🌋🌋🤠,itsmeNatalied,"@UExternado Jajaja esto es propaganda o un mensaje a los actuales estudiantes?.
Lo de la javeriana no era institucional, y ustedes buscan superar una idea de adultos jóvenes o hasta adolescentes, que tienen esa moda es desde el consumo de redes y talvez de donde estudiaron el bachillerato.",5,0
406,2022-10-08 19:25:57+00:00,🔥BERRIO🔥,BerrioJuan,"La verdad este video está diez veces más maluco que el de la Javeriana, que de entrada ni siquiera me molesta nada. https://t.co/ZClO0VdPMH https://t.co/0YIydu0tMh",12,1
407,2022-10-08 19:24:54+00:00,Dayana Zorro,zorro_dayana,Mk yaaaaaa 😩 soy de la javeriana pero no me hagan más bullying con eso del outfit,4,0
408,2022-10-08 19:20:43+00:00,1Uno+1Uno=2Dos,MathColAvan,"@UExternado Me quedo con el video de la javeriana, es menos falso 🤭",0,0
409,2022-10-08 19:19:31+00:00,Juan Gutiérrez,JuanGut3009,"El externado decidió dar más pena ajena que los 3 gomelo a que entrevistaron en la javeriana, eso sin contar la romantizacion a la explotación estudiantil que hacen ellos mismos https://t.co/GvnMY5FctI",6,0
410,2022-10-08 19:17:18+00:00,Jhony Ramírez,jramirezjunco,"@UExternado Si la idea era hacer un vídeo peor que el de la Javeriana, lo lograron. Al menos el vídeo original fue hecho por un adolescente, pero que esto haya sido libreteado, hecho y   compartido por personal de su universidad deja mucho que desear. Dan grima.",112,6
411,2022-10-08 19:14:48+00:00,Mauricio González,_Gmauro,@GonoPiruco tienes el link de Javeriana. Es para llenar una encuesta.,0,0
412,2022-10-08 19:12:50+00:00,Agor COL,agor_col,"Aunque no había visto lo de la Javeriana. 
Ya tiene mas sentido",0,0
413,2022-10-08 19:10:24+00:00,FiFabian Cataño  SML,FabiRockr,JAJAJAJJAJAJAJJAJAJAJAKKQKQJQJQJQJAJJAJAJAJAJAJAJAJJAJAJAJAJAJA será que nadie los asesora ? Este video es mas patético que el de la Javeriana que por si es 200% mas absurdo https://t.co/DXroFCSIQV,1,0
414,2022-10-08 19:08:12+00:00,valiente chimbada,peyejoo,Q ganas de estudiar en la Javeriana https://t.co/VRjVD81PdY,369,13
415,2022-10-08 19:02:11+00:00,𝕰𝖉𝖎𝖟𝖔𝖓 𝕯𝖆𝖛𝖎𝖉,_vfde,Jahsja esto es más patético que el vídeo de la Javeriana. https://t.co/Tjx5hpPOOz,5,2
416,2022-10-08 19:00:45+00:00,Miguel Romero Suarez,miguelromeroch2,"@JackDeLaConcha Pelea por los ""outfits"" entre el Externado y la Javeriana: https://t.co/3KyqbCTu6V",243,14
417,2022-10-08 19:00:00+00:00,Vorágine,VoragineCo,"El Instituto de Salud Pública de la Universidad Javeriana proyectó que un impuesto del 24% a las bebidas azucaradas reduciría en el mediano plazo el consumo en un 32% y la obesidad entre 5% y 10% en estratos 1 y 2, y de 5% a 8% en los demás estratos.⬇️
https://t.co/7Vmo1ILpQ6",223,147
418,2022-10-08 18:58:50+00:00,Rubén D. Alvarez,rubenalvarezcor,"@DanielRuge En mi opinión, tanto el de la Javeriana como este, me dan cringe 😩",0,0
419,2022-10-08 18:58:40+00:00,Glen G,corrosivog,Gomelos del Externado vs gomelos de la Javeriana en competencia de cringe https://t.co/8lq5GJQXd9,11,2
420,2022-10-08 18:57:32+00:00,Sebastián.,Jsebsav3,@UExternado Me dio el mismo o más cringe que el video de la Javeriana 💀,115,1
421,2022-10-08 18:53:03+00:00,Diego A. Sánchez,diasacaa,Que la U. Externado haga esto me da más cringe a qué lo hicieran los de la Javeriana. https://t.co/54LHg4yowy,11,0
422,2022-10-08 18:42:03+00:00,cansona (goth) hadidn’t,austinbeibi,el externado tirándole shade a la javeriana de la manera más camp https://t.co/zYfWB1YIX9,1,0
423,2022-10-08 18:40:56+00:00,Jose Camilo Cordoba,JoseCamiloCC,@UExternado Aja y? ya con este vídeo son mejores que la Javeriana? Mo’locos… https://t.co/wyXGZHvIJv,13,0
424,2022-10-08 18:34:51+00:00,charly,charly__abc,@submarino__ dizque tirandole a la javeriana,1,0
425,2022-10-08 18:33:17+00:00,WilAlma ®,WilAlmita,Yo cuando vi el video de los pelaitos de la Javeriana… de donde sacan plata jpta https://t.co/yimAVWTdz0,5,0
426,2022-10-08 18:32:42+00:00,Mauricio. 🇨🇴🇨🇴🇨🇴,estemago19,Prefiero a los de la Javeriana https://t.co/ngNC2zTnzs,0,0
427,2022-10-08 18:32:06+00:00,c,caruuuus,"jajajaja Competencia para ver que gomelo da mas pena ajena, si los de la javeriana o los del externado jajajajaja https://t.co/0WORUSQf7U",1,0
428,2022-10-08 18:31:57+00:00,Juan Gonzalo Uribe ⚖,JuangoUribe,@Lamdakat Es una crítica a un tiktok de una gente de la Javeriana donde salían a presumir los precios exorbitantes del outfit de algunos estudiantes.,0,0
429,2022-10-08 18:30:00+00:00,Pesquisa Javeriana,PesquisaPUJ,"Tres filósofos javerianos realizan una radiografía de la mentira política, estrategia usada principalmente en época de campaña electoral con el fin de ofrecer información falsa con un objetivo calculado de antemano. https://t.co/aPu6KxndsH https://t.co/I9qt0rkiZE",1,1
430,2022-10-08 18:29:35+00:00,Marta Gómez,MARTAGOMEZMUSIC,"Hoy comienza mi gira por Colombia 🎶❤️: 8 U. Santo Tomás / Bucaramanga; 
14 Teatro Comfama / Medellín; 16 Teatro Colón / Bogotá; 18 U. Javeriana / Bogotá 
21 U. Los Andes / Bogotá. ❤️
#Colombia https://t.co/GvNz6fH9xT",200,28
431,2022-10-08 18:28:24+00:00,⋆ ˚｡⋆ .✧ :* ･ﾟ✧ ⋆ .˚｡⋆,ketanieeel,"me dejaron hacer un video en grupos donde nos toca disfrazarnos de romanos y hacer un juicio romano jskahdjfksb, esto jamás me lo hubieran dejado en el externado, javeriana: 1, externado: 0",4,0
432,2022-10-08 18:22:19+00:00,Sebastián TM,Sebs_TM,"@UExternado Competencia de universidades nivel retraso mental, 

En la Javeriana era un video de estudiantes probablemente en modo chiste/desocupe; en el @UExternado es un video institucional que da es tristeza y pena ajena.",414,14
433,2022-10-08 18:20:56+00:00,Andres Moreno G,andresmorenogz,Igual de patos a la Javeriana. https://t.co/QBidMZNRVK,0,0
434,2022-10-08 18:20:56+00:00,星竹,Lu_nan___,"A esa gente de la Javeriana lo que va pasar es que van a empezar a robarles los tenis, el reloj, las chaquetas jajajakakakakkaja. 

Por andar dando lora.",5,0
435,2022-10-08 18:19:28+00:00,Ritornelo,delritornelo,el video es una basura pero les doy crédito por tirarle mierda a la Javeriana https://t.co/681fqlkJgU,18,0
436,2022-10-08 18:13:10+00:00,Halloweenango 🎃,ElTioChilango,"No creo que haya un video de rolos universitarios gomelos que de más cringe que el de ""Cuánto cuesta tu ouflis"" de la Javeriana

Los del Externado: Hold my libreto https://t.co/IkymG5plCg",1,0
437,2022-10-08 18:07:53+00:00,El Profe,nand0le0n,Parce ese Tik Tok del oufit de la javeriana... es la representación viva del arribismo  en Colombia.,6,0
438,2022-10-08 18:00:33+00:00,Índigo,madcarga,"Y pensar que perdemos tanto tiempo en tonterías, como los niños de la javeriana, sumando cuanto les vale la pinta que llevan puesta. Lástima que nos demos cuenta tan tarde en la vida. https://t.co/1ZnwZaLozO",1,0
439,2022-10-08 17:53:34+00:00,JULIÁN 🎃,TheFirstJulian,Esas malas actuaciones dan más cringe que los muchachitos de la Javeriana. https://t.co/aHWyoqpNst,5,0
440,2022-10-08 17:53:30+00:00,Teatro Mayor JMSD,teatromayor,La propuesta nació gracias a una beca del @cobritish y a una alianza con la Carrera de Artes Escénicas de la Pontificia Universidad Javeriana. 3/4 https://t.co/7BsHQV5fGS,1,0
441,2022-10-08 17:51:18+00:00,C✨,LLcaroEd,"Jajaja super chistosos los manes que piensan que lo pueden impresionar a uno por tener dos carros, estudiar en la Javeriana y tener apto propio. Lit todo eso me lo voy a poder dar yo solita, bobito:p.",4,0
442,2022-10-08 17:47:35+00:00,Male,malejus_,Algo peor que los de la javeriana? Los del externado,18,0
443,2022-10-08 17:20:59+00:00,Vicente Durán Casas,vicdurcas,"@SaninPazC ¡Gracias! Descarga libre aquí 👇

https://t.co/YXwGe7G2dK",101,14
444,2022-10-08 17:05:53+00:00,Gabbyyyyy,gabbymonzon2,Terraza se ha vuelto tan famoso JAJAJS que unos manes de la javeriana están hablando de ese hueco en el trasmilenio JAJJAJAJ,2,0
445,2022-10-08 17:03:50+00:00,Fabian,faangoga,"@MeCambioElName En el hospital San Ignacio de la U Javeriana en Bogotá, ellos tienen psicogeriatria.",1,0
446,2022-10-08 17:01:24+00:00,Juanda López 🎃,juanda_plus,Ahora los de la Javeriana tienen que llevar los outfits más caros a la U por si les preguntan cuánto vale,8,0
447,2022-10-08 16:30:00+00:00,Pesquisa Javeriana,PesquisaPUJ,"Los peces ornamentales son como una travesura de la naturaleza, tan pequeñitos que no se les caza para alimento y maravillan por su belleza. Colombia está entre los 15 principales países que exportan estos peces en el mundo. https://t.co/95old52nsL https://t.co/Z988VpGwQ5",1,0
448,2022-10-08 16:29:32+00:00,Jesús Armando Eraso,JesusEraso51,Me invitaron a escribir un artículo para el Externado y a participar en una clase en la Javeriana de Cali. #Feliz,44,1
449,2022-10-08 16:20:23+00:00,chandini,chandiniluce,@SebastianNohra @santiagoangelp Y porqué tendría que costar menos? Además me parece que en los renking la Nacional está poco lejos de la Javeriana,0,0
450,2022-10-08 16:16:38+00:00,Mauricio,Mauricio7207,"@Venusarepas Ya no se maten la cabeza con ese man. Si da cringe pero entiendan, son de la javeriana.",2,0
451,2022-10-08 16:11:36+00:00,Canal Citytv,Citytv,💼 #TrabajoSíHay | Universidad Javeriana lanza ofertas laborales para docentes. Estos son los requisitos ► https://t.co/uNVEVjmoyf https://t.co/lCfvmY4Pcl,21,12
452,2022-10-08 16:05:14+00:00,Rusvelth Renteria,rusvelth,@jarizabaletaf Vos sos abogado de la javeriana serio? Jum. https://t.co/ixRl1Ptu04,0,0
453,2022-10-08 15:52:39+00:00,Javier 🇬🇧👑,Javi_San04,"Ese video de los outfits de la Javeriana fue puro cuento, pero ustedes y sus ansias por burlarse de los gomelos nunca lo entenderán",2,0
454,2022-10-08 15:52:18+00:00,Juan,leamosaonetti,"@SebastianNohra @santiagoangelp No es cierto, y ya muchos aquí se lo demostraron. Pero incluso si fuera cierto, tendría todo el sentido del mundo que el semestre en la Nacho costara más que en la Javeriana: es mejor universidad. Lo público no tiene por qué ser malo y sin recursos, sino todo lo contrario.",5,1
455,2022-10-08 15:46:03+00:00,Duende Josele,DuendeJosele,"Son varias las universidades  colombianas donde he tenido el honor de trabajar: Nacional y Javeriana en Bogotá, Caldas y Manizales en Manizales, Técnica en Pereira, Universidad del Valle en Cali… y este lunes estaré por primera vez en la Universidad de Antioquia, en Medellín.
🌿 https://t.co/QbMapwpk68",13,6
456,2022-10-08 15:38:51+00:00,Alexanderthegreat,Donaldtrump7pro,Oigan que onda con esos outfits de la javeriana jajajaJ disque 1'400.000. Mk el mio por lo mucho cuesta 200 mil.,3,0
457,2022-10-08 15:30:00+00:00,Pesquisa Javeriana,PesquisaPUJ,"En Colombia, el 73% de las materias primas de origen vegetal provienen de los principales ecosistemas. Se extraen en estado silvestre para luego transformarlas en expresiones materiales simbólicas de acuerdo con las características de cada oficio artesanal https://t.co/qoSUk8z7R4 https://t.co/0kXpQf5GpR",2,0
458,2022-10-08 15:16:00+00:00,mariferbbb,marianaferb00,@PaulaCastilla3 Muyyy Javeriana,2,0
459,2022-10-08 15:03:52+00:00,Phoenix,cer0_estr3s,La gente de los Andes y la Javeriana da tanto cringe 🤢🤢,4,0
460,2022-10-08 15:00:03+00:00,Universidad El Bosque,U_ElBosque,📝Inscríbete ahora en la convocatoria de movilidad y realiza tus asignaturas en la Pontificia Universidad Javeriana. 🗓️No te olvides postularte hasta el 17 de octubre. 👉🏻Conoce más aquí https://t.co/HNZtPlSIY9 https://t.co/yuym43S6rw,1,0
461,2022-10-08 15:00:01+00:00,360 Radio,360RadioCo,"#Bogotá | Clavijo es politólogo de la Universidad de Antioquia, y especialista en opinión pública y marketing político de la Universidad Javeriana  

@IDTBogota 

Lea la nota completa aquí⬇️⬇️
https://t.co/fnhyCf2LZV",1,0
462,2022-10-08 14:58:42+00:00,𝗖𝗮𝗺𝗶𝗹𝗼 𝗩𝗲𝗹á𝘀𝗾𝘂𝗲𝘇,SoyCamiloVR,@Lucasfriedmanjr Este tweet le cuesta al estado lo que le cuestan 10 rollos de papel higiénico a la Javeriana.,0,0
463,2022-10-08 14:57:55+00:00,lulucita,luliwiss,Tienen huevo los tiktokers en la javeriana he visto los mejores outfits del mundo por favor vayan a hacer videos en artes y dejen de hacernos quedar como un culo,9,2
464,2022-10-08 14:54:41+00:00,Brandon Giraldo,brandon981123,@judas0909 @GonoPiruco Jajaja nadie es Chirri en la Javeriana.,19,0
465,2022-10-08 14:43:53+00:00,Vane R,ruraava,"Con lo de la javeriana solo puedo decir, marica cada uno gasta la plata como quiere, que ahora escriban que compran todo con menos de 100k para quedar bien es diferente, dejen la envidia y vivan su realidad sin joder a nadie.",1,0
466,2022-10-08 14:40:10+00:00,Veeduría Ciudadana POT - Alameda Entreparques,U_SMartin,"En el foro de Probogotá Región y la Universidad Javeriana 
'Buenas prácticas de urbanismo en Bogotá' realizado esta semana 
 🚨 Se generan  varias alarmas 
frente al POT 555-2021  su  reglamentación y los intereses  del gremio constructor en influir directamente .
Hilo  🧵🪡 https://t.co/KmvXSnY0GI",22,19
467,2022-10-08 14:30:00+00:00,Pesquisa Javeriana,PesquisaPUJ,"Hay hongos que nutren plantas y apoyan su crecimiento, pues están presentes no solo en las raíces, sino en la hojarasca que las rodea. Una investigación muestra cómo se vive ese proceso en los suelos de los cafetales. 🍄☕https://t.co/wmet9QKTRh https://t.co/uOHP8PrmtZ",33,7
468,2022-10-08 14:28:33+00:00,J u a n 🇨🇴 VÍ A DUA LIPA Y ELLA ME VIO,JBloodline_99,"Mk con el vídeo ese de los manes de la javeriana y cuánto les costaba sus pintas lit ya lo que todos dijieron de mk no me importa una monda cuánto te costó wtf sabes? Y segundo, mk TANTA PLATA PARA ESAS VAINAS ENSERIO?? PIDO QUE LE PREGUNTEN A LAS CHICAS PARA DECIR OK LO VALE",0,0
469,2022-10-08 14:27:09+00:00,𝕊𝕙𝕒𝕝𝕠𝕞 🌪️,shalomtorrex,Quien se aguanta ahora a los alternos diciendo que con 200k se visten mejor que los de la Javeriana,3,0
470,2022-10-08 14:26:59+00:00,Francisco Álvarez,pachorolo12,"@DiegoBeetar Si me hacían esa pregunta xuando estudiaba en la javeriana... Jajaja camiseta de Metallica delercsdonde las pulgas 25 mil, chaqueta bomber capital underground 120 mil jean pull&amp;bear en promo 59.900 tenis Adidas outlet de dudosa procedencia 120 mil. Parkour.",0,0
